Time, Voltage, c1c, c0c, c1a, c2a
197040, 0.78951347, 937.0457, 488.99524, 577.1493, 488.99524
197160, 0.78834575, 945.33563, 480.70532, 585.4392, 480.70532
197280, 0.78720367, 953.623, 472.41797, 593.72656, 472.41797
197400, 0.7860417, 961.912, 464.12897, 602.01556, 464.12897
197520, 0.78488773, 970.2005, 455.84048, 610.3041, 455.84048
197640, 0.7837262, 978.4897, 447.5513, 618.59326, 447.5513
197760, 0.7825708, 986.77765, 439.26334, 626.8812, 439.26334
197880, 0.78139967, 995.06714, 430.97382, 635.1707, 430.97382
198000, 0.78023994, 1003.35486, 422.68613, 643.45844, 422.68613
198120, 0.7790638, 1011.64343, 414.39752, 651.747, 414.39752
198240, 0.77789044, 1019.9312, 406.10974, 660.0348, 406.10974
198360, 0.77670467, 1028.2197, 397.82126, 668.32324, 397.82126
198480, 0.7755176, 1036.5078, 389.53314, 676.6113, 389.53314
198600, 0.7743187, 1044.7966, 381.24432, 684.90015, 381.24432
198720, 0.77312154, 1053.0841, 372.95685, 693.1876, 372.95685
198840, 0.77189875, 1061.3741, 364.66687, 701.4776, 364.66687
198960, 0.77068555, 1069.6625, 356.37857, 709.7659, 356.37857
199080, 0.7694535, 1077.9512, 348.08994, 718.05457, 348.08994
199200, 0.76821506, 1086.2393, 339.8019, 726.3426, 339.8019
199320, 0.7669575, 1094.5283, 331.51285, 734.63165, 331.51285
199440, 0.7656969, 1102.8163, 323.22488, 742.9196, 323.22488
199560, 0.7644111, 1111.1057, 314.9355, 751.20905, 314.9355
199680, 0.76311976, 1119.3945, 306.64673, 759.4978, 306.64673
199800, 0.7618087, 1127.6835, 298.35776, 767.7868, 298.35776
199920, 0.7604858, 1135.9714, 290.06976, 776.07477, 290.06976
200040, 0.7591312, 1144.2614, 281.77985, 784.3647, 281.77985
200160, 0.75776803, 1152.5505, 273.49066, 792.6539, 273.49066
200280, 0.7563784, 1160.8401, 265.2011, 800.9434, 265.2011
200400, 0.75496966, 1169.129, 256.91217, 809.23236, 256.91217
200520, 0.75353056, 1177.4185, 248.62276, 817.5218, 248.62276
200640, 0.7520671, 1185.7076, 240.33357, 825.811, 240.33357
200760, 0.7505758, 1193.9961, 232.04506, 834.0995, 232.04506
200880, 0.74904376, 1202.2858, 223.7554, 842.38916, 223.7554
201000, 0.7474837, 1210.575, 215.4662, 850.67834, 215.4662
201120, 0.7458764, 1218.8656, 207.17554, 858.969, 207.17554
201240, 0.7442413, 1227.1545, 198.88657, 867.258, 198.88657
201360, 0.74255055, 1235.444, 190.5971, 875.5475, 190.5971
201480, 0.814078, 1227.1556, 198.88539, 867.2592, 198.88539
201600, 0.815717, 1218.868, 207.17294, 858.9717, 207.17294
201720, 0.8173172, 1210.5804, 215.46048, 850.68414, 215.46048
201840, 0.81888264, 1202.2921, 223.74881, 842.3958, 223.74881
201960, 0.8204049, 1194.0048, 232.03616, 834.10846, 232.03616
202080, 0.82190126, 1185.7169, 240.32402, 825.8206, 240.32402
202200, 0.82336974, 1177.4281, 248.61278, 817.53186, 248.61278
202320, 0.8248004, 1169.1407, 256.90018, 809.24445, 256.90018
202440, 0.82621723, 1160.8522, 265.18878, 800.9558, 265.18878
202560, 0.8276003, 1152.5646, 273.47635, 792.6683, 273.47635
202680, 0.82897496, 1144.2751, 281.7658, 784.37885, 281.7658
202800, 0.8303181, 1135.9863, 290.0546, 776.0901, 290.0546
202920, 0.8316434, 1127.698, 298.34293, 767.80176, 298.34293
203040, 0.83295506, 1119.4093, 306.6316, 759.51306, 306.6316
203160, 0.8342433, 1111.122, 314.91898, 751.22565, 314.91898
203280, 0.83553004, 1102.8329, 323.208, 742.9366, 323.208
203400, 0.8367867, 1094.5458, 331.4951, 734.64954, 331.4951
203520, 0.8380494, 1086.2565, 339.78433, 726.3603, 339.78433
203640, 0.8392887, 1077.9677, 348.07315, 718.0715, 348.07315
203760, 0.84051234, 1069.6804, 356.3604, 709.7842, 356.3604
203880, 0.8417307, 1061.3936, 364.64725, 701.4974, 364.64725
204000, 0.8429555, 1053.1038, 372.93704, 693.2076, 372.93704
204120, 0.8441479, 1044.8164, 381.2244, 684.9202, 381.2244
204240, 0.84535307, 1036.527, 389.5139, 676.63074, 389.5139
204360, 0.8465381, 1028.2384, 397.8025, 668.3421, 397.8025
204480, 0.84772, 1019.94995, 406.09094, 660.05365, 406.09094
204600, 0.84888965, 1011.66315, 414.37775, 651.76685, 414.37775
204720, 0.85006565, 1003.3754, 422.66547, 643.4791, 422.66547
204840, 0.85123354, 995.0877, 430.9532, 635.1914, 430.9532
204960, 0.85240394, 986.7986, 439.2423, 626.9023, 439.2423
205080, 0.853564, 978.50964, 447.53125, 618.61334, 447.53125
205200, 0.854722, 970.2208, 455.8201, 610.3245, 455.8201
205320, 0.8558776, 961.9321, 464.1088, 602.0358, 464.1088
205440, 0.8570367, 953.64246, 472.39847, 593.74615, 472.39847
205560, 0.8581829, 945.35443, 480.6865, 585.4581, 480.6865
205680, 0.8593458, 937.0642, 488.9767, 577.1679, 488.9767
205800, 0.86048687, 928.7767, 497.26428, 568.8804, 497.26428
205920, 0.8616503, 920.4868, 505.5541, 560.5905, 505.5541
206040, 0.86279476, 912.19916, 513.84174, 552.30286, 513.84174
206160, 0.86395454, 903.9105, 522.1304, 544.0142, 522.1304
206280, 0.86510706, 895.623, 530.4179, 535.7267, 530.4179
206400, 0.8662785, 887.3328, 538.70807, 527.4365, 538.70807
206520, 0.86742866, 879.0455, 546.9954, 519.1492, 546.9954
206640, 0.86860156, 870.7565, 555.2844, 510.8602, 555.2844
206760, 0.86976933, 862.4679, 563.573, 502.57162, 563.573
206880, 0.8709506, 854.1777, 571.8632, 494.2814, 571.8632
207000, 0.8721214, 845.8892, 580.1517, 485.99295, 580.1517
207120, 0.8733056, 837.60065, 588.44025, 477.7044, 588.44025
207240, 0.8744951, 829.31213, 596.72876, 469.41586, 596.72876
207360, 0.87569, 821.0238, 605.0171, 461.12753, 605.0171
207480, 0.8768959, 812.73474, 613.30615, 452.8385, 613.30615
207600, 0.8781088, 804.44507, 621.5958, 444.54883, 621.5958
207720, 0.87932754, 796.1553, 629.8856, 436.25903, 629.8856
207840, 0.88054967, 787.86646, 638.17444, 427.9702, 638.17444
207960, 0.8817827, 779.5782, 646.4627, 419.68198, 646.4627
208080, 0.8830277, 771.29, 654.7509, 411.39377, 654.7509
208200, 0.884285, 763.0014, 663.0395, 403.1052, 663.0395
208320, 0.8855526, 754.71265, 671.32825, 394.81644, 671.32825
208440, 0.886829, 746.4243, 679.6166, 386.5281, 679.6166
208560, 0.88812304, 738.1353, 687.9056, 378.2391, 687.9056
208680, 0.88942015, 729.84784, 696.19305, 369.95166, 696.19305
208800, 0.89074516, 721.55884, 704.48206, 361.66266, 704.48206
208920, 0.89207244, 713.2711, 712.7698, 353.37497, 712.7698
209040, 0.89342725, 704.9821, 721.0588, 345.08594, 721.0588
209160, 0.89478874, 696.69403, 729.34686, 336.79782, 729.34686
209280, 0.8961699, 688.4064, 737.6345, 328.5102, 737.6345
209400, 0.8975762, 680.1178, 745.9231, 320.22162, 745.9231
209520, 0.89900166, 671.8285, 754.2124, 311.93234, 754.2124
209640, 0.90044266, 663.53973, 762.50116, 303.6436, 762.50116
209760, 0.9019086, 655.251, 770.7899, 295.35483, 770.7899
209880, 0.9033971, 646.96246, 779.0784, 287.06635, 779.0784
210000, 0.9049136, 638.67365, 787.36725, 278.77753, 787.36725
210120, 0.9064522, 630.3856, 795.6553, 270.4895, 795.6553
210240, 0.9080298, 622.0961, 803.94476, 262.2, 803.94476
210360, 0.90962493, 613.8081, 812.2328, 253.91202, 812.2328
210480, 0.9112653, 605.5188, 820.5221, 245.62273, 820.5221
210600, 0.9129253, 597.2316, 828.80927, 237.33559, 828.80927
210720, 0.914641, 588.9426, 837.09827, 229.04659, 837.09827
210840, 0.91638696, 580.65405, 845.38684, 220.75804, 845.38684
210960, 0.91817546, 572.36615, 853.67474, 212.47014, 853.67474
211080, 0.92001534, 564.07794, 861.96295, 204.18193, 861.96295
211200, 0.92190903, 555.7888, 870.2521, 195.89278, 870.2521
211320, 0.8501799, 564.0776, 861.9633, 204.18156, 861.9633
211440, 0.84833914, 572.3668, 853.6741, 212.47081, 853.6741
211560, 0.846545, 580.6566, 845.3843, 220.7606, 845.3843
211680, 0.84479576, 588.94666, 837.09424, 229.05061, 837.09424
211800, 0.84309274, 597.23566, 828.80524, 237.3396, 828.80524
211920, 0.84142226, 605.5248, 820.5161, 245.62874, 820.5161
212040, 0.83978844, 613.8137, 812.2272, 253.9177, 812.2272
212160, 0.83818454, 622.10315, 803.93774, 262.20712, 803.93774
212280, 0.8366155, 630.3921, 795.6488, 270.4961, 795.6488
212400, 0.83507663, 638.6803, 787.3606, 278.78433, 787.3606
212520, 0.8335568, 646.9696, 779.0713, 287.0736, 779.0713
212640, 0.8320674, 655.2588, 770.7821, 295.3628, 770.7821
212760, 0.8305987, 663.5486, 762.4923, 303.6526, 762.4923
212880, 0.8291611, 671.8371, 754.2038, 311.94107, 754.2038
213000, 0.8277329, 680.12695, 745.91394, 320.2309, 745.91394
213120, 0.82632947, 688.417, 737.6239, 328.52094, 737.6239
213240, 0.82495505, 696.705, 729.3359, 336.809, 729.3359
213360, 0.82358366, 704.9943, 721.0466, 345.09833, 721.0466
213480, 0.82223374, 713.2839, 712.757, 353.38785, 712.757
213600, 0.8209015, 721.5732, 704.4677, 361.67715, 704.4677
213720, 0.81958413, 729.8623, 696.1786, 369.96628, 696.1786
213840, 0.81828266, 738.1508, 687.8901, 378.2548, 687.8901
213960, 0.81699693, 746.43823, 679.60266, 386.54218, 679.60266
214080, 0.8157106, 754.7274, 671.3135, 394.83133, 671.3135
214200, 0.81444645, 763.016, 663.0249, 403.1199, 663.0249
214320, 0.8131857, 771.3057, 654.73517, 411.4096, 654.73517
214440, 0.8119447, 779.5945, 646.4464, 419.69833, 646.4464
214560, 0.8107041, 787.88434, 638.15656, 427.98816, 638.15656
214680, 0.8094815, 796.1733, 629.8676, 436.27713, 629.8676
214800, 0.8082593, 804.46313, 621.57776, 444.56702, 621.57776
214920, 0.80705523, 812.75165, 613.28925, 452.85556, 613.28925
215040, 0.8058471, 821.0414, 604.9995, 461.1453, 604.9995
215160, 0.80465317, 829.3307, 596.7102, 469.43457, 596.7102
215280, 0.8034648, 837.6197, 588.4212, 477.72357, 588.4212
215400, 0.8022831, 845.9082, 580.1327, 486.01212, 580.1327
215520, 0.8010992, 854.19794, 571.84296, 494.30182, 571.84296
215640, 0.79993147, 862.48627, 563.5546, 502.59015, 563.5546
215760, 0.7987575, 870.7756, 555.2653, 510.87946, 555.2653
215880, 0.797596, 879.0639, 546.977, 519.1678, 546.977
216000, 0.7964301, 887.353, 538.68787, 527.4569, 538.68787
216120, 0.7952663, 895.643, 530.3979, 535.7469, 530.3979
216240, 0.7941138, 903.9319, 522.109, 544.03577, 522.109
216360, 0.79295796, 912.2208, 513.82007, 552.3247, 513.82007
216480, 0.7918042, 920.50964, 505.53125, 560.6135, 505.53125
216600, 0.7906561, 928.7973, 497.2436, 568.9012, 497.2436
216720, 0.7894991, 937.0859, 488.955, 577.18976, 488.955
216840, 0.78834254, 945.37524, 480.66562, 585.4791, 480.66562
216960, 0.7871952, 953.6632, 472.37762, 593.7671, 472.37762
217080, 0.7860378, 961.9518, 464.08902, 602.05566, 464.08902
217200, 0.7848859, 970.23944, 455.80136, 610.3433, 455.80136
217320, 0.78372335, 978.5281, 447.51276, 618.63196, 447.51276
217440, 0.7825701, 986.815, 439.22586, 626.9189, 439.22586
217560, 0.78140086, 995.1031, 430.93777, 635.207, 430.93777
217680, 0.7802354, 1003.3906, 422.6502, 643.4945, 422.6502
217800, 0.7790585, 1011.67926, 414.36157, 651.78314, 414.36157
217920, 0.7778826, 1019.96765, 406.0732, 660.07153, 406.0732
218040, 0.7766991, 1028.2562, 397.78467, 668.3601, 397.78467
218160, 0.7755108, 1036.5447, 389.49622, 676.64856, 389.49622
218280, 0.7743195, 1044.8322, 381.20874, 684.93604, 381.20874
218400, 0.77311265, 1053.1205, 372.92044, 693.2243, 372.92044
218520, 0.77189785, 1061.4095, 364.63144, 701.5133, 364.63144
218640, 0.7706795, 1069.698, 356.34296, 709.8018, 356.34296
218760, 0.7694497, 1077.9863, 348.05466, 718.09015, 348.05466
218880, 0.76820683, 1086.275, 339.766, 726.37885, 339.766
219000, 0.76695406, 1094.5636, 331.4774, 734.6675, 331.4774
219120, 0.76568353, 1102.8533, 323.18768, 742.95715, 323.18768
219240, 0.7644135, 1111.1409, 314.9001, 751.24475, 314.9001
219360, 0.763114, 1119.4297, 306.61127, 759.53357, 306.61127
219480, 0.7618054, 1127.7181, 298.3228, 767.822, 298.3228
219600, 0.7604787, 1136.0065, 290.03452, 776.11035, 290.03452
219720, 0.7591366, 1144.294, 281.74707, 784.39777, 281.74707
219840, 0.75776243, 1152.5831, 273.45782, 792.687, 273.45782
219960, 0.75637925, 1160.8713, 265.16968, 800.97516, 265.16968
220080, 0.75496626, 1169.1598, 256.8812, 809.2637, 256.8812
220200, 0.753533, 1177.4475, 248.5935, 817.5514, 248.5935
220320, 0.7520636, 1185.7363, 240.3047, 825.8402, 240.3047
220440, 0.75057304, 1194.0243, 232.01675, 834.1282, 232.01675
220560, 0.7490429, 1202.313, 223.72806, 842.4169, 223.72806
220680, 0.7474824, 1210.6013, 215.43971, 850.7052, 215.43971
220800, 0.8188777, 1202.3132, 223.72781, 842.4171, 223.72781
220920, 0.82040596, 1194.0248, 232.01625, 834.12866, 232.01625
221040, 0.8218978, 1185.7369, 240.30414, 825.84076, 240.30414
221160, 0.8233619, 1177.4491, 248.59195, 817.5529, 248.59195
221280, 0.82479775, 1169.1615, 256.87955, 809.2653, 256.87955
221400, 0.826215, 1160.8726, 265.16846, 800.97644, 265.16846
221520, 0.8275978, 1152.5848, 273.4562, 792.6887, 273.4562
221640, 0.82896626, 1144.2966, 281.74448, 784.40045, 281.74448
221760, 0.8303131, 1136.0082, 290.03293, 776.112, 290.03293
221880, 0.8316375, 1127.7203, 298.32074, 767.8242, 298.32074
222000, 0.832947, 1119.4326, 306.60843, 759.53656, 306.60843
222120, 0.8342451, 1111.144, 314.897, 751.248, 314.897
222240, 0.8355192, 1102.8566, 323.18442, 742.9606, 323.18442
222360, 0.83678937, 1094.5681, 331.47287, 734.6721, 331.47287
222480, 0.8380359, 1086.2811, 339.7599, 726.3851, 339.7599
222600, 0.8392792, 1077.9937, 348.0474, 718.09753, 348.0474
222720, 0.8405098, 1069.706, 356.33493, 709.81, 356.33493
222840, 0.8417301, 1061.4186, 364.62244, 701.52246, 364.62244
222960, 0.8429469, 1053.1299, 372.91113, 693.23376, 372.91113
223080, 0.8441472, 1044.8418, 381.19916, 684.94574, 381.19916
223200, 0.84534806, 1036.5526, 389.48834, 676.65656, 389.48834
223320, 0.84653115, 1028.2648, 397.77625, 668.36865, 397.77625
223440, 0.8477194, 1019.97565, 406.06537, 660.0795, 406.06537
223560, 0.8488895, 1011.68805, 414.35297, 651.79193, 414.35297
223680, 0.8500665, 1003.3994, 422.64163, 643.5033, 422.64163
223800, 0.8512344, 995.1108, 430.9303, 635.21466, 430.9303
223920, 0.8523965, 986.8226, 439.2185, 626.92645, 439.2185
224040, 0.85355854, 978.5341, 447.50696, 618.638, 447.50696
224160, 0.85472214, 970.2445, 455.79657, 610.3484, 455.79657
224280, 0.85586965, 961.95685, 464.08426, 602.0607, 464.08426
224400, 0.8570358, 953.6666, 472.3745, 593.7705, 472.3745
224520, 0.85818374, 945.3777, 480.66348, 585.48157, 480.66348
224640, 0.8593346, 937.08923, 488.95197, 577.1931, 488.95197
224760, 0.8604853, 928.8013, 497.23996, 568.90515, 497.23996
224880, 0.8616409, 920.51276, 505.52847, 560.61664, 505.52847
225000, 0.8627939, 912.2245, 513.8167, 552.32837, 513.8167
225120, 0.8639515, 903.9358, 522.1054, 544.0397, 522.1054
225240, 0.8651085, 895.64716, 530.39404, 535.75104, 530.39404
225360, 0.8662702, 887.3581, 538.6831, 527.462, 538.6831
225480, 0.8674291, 879.0698, 546.9714, 519.1737, 546.9714
225600, 0.8685982, 870.7808, 555.2604, 510.8847, 555.2604
225720, 0.8697668, 862.49207, 563.54913, 502.59595, 563.54913
225840, 0.8709464, 854.202, 571.8392, 494.3059, 571.8392
225960, 0.87212014, 845.9131, 580.1281, 486.01697, 580.1281
226080, 0.87330633, 837.62366, 588.41754, 477.7275, 588.41754
226200, 0.8744902, 829.33545, 596.70575, 469.43933, 596.70575
226320, 0.8756871, 821.047, 604.9942, 461.15088, 604.9942
226440, 0.8768909, 812.7583, 613.2829, 452.86218, 613.2829
226560, 0.8780985, 804.47015, 621.57104, 444.57404, 621.57104
226680, 0.8793242, 796.1803, 629.8609, 436.28415, 629.8609
226800, 0.8805431, 787.8921, 638.1491, 427.99597, 638.1491
226920, 0.8817841, 779.60266, 646.43854, 419.70657, 646.43854
227040, 0.88302886, 771.3134, 654.7278, 411.4173, 654.7278
227160, 0.8842857, 763.0239, 663.0173, 403.12778, 663.0173
227280, 0.88554406, 754.73627, 671.30493, 394.84012, 671.30493
227400, 0.8868272, 746.4476, 679.5936, 386.5514, 679.5936
227520, 0.8881167, 738.1592, 687.882, 378.26297, 687.882
227640, 0.88942623, 729.86957, 696.17163, 369.97336, 696.17163
227760, 0.8907417, 721.58057, 704.46063, 361.68436, 704.46063
227880, 0.8920752, 713.2915, 712.7497, 353.3953, 712.7497
228000, 0.8934208, 705.0032, 721.038, 345.10693, 721.038
228120, 0.89479053, 696.7139, 729.3273, 336.8177, 729.3273
228240, 0.8961712, 688.4253, 737.6159, 328.52905, 737.6159
228360, 0.8975702, 680.1373, 745.9039, 320.2411, 745.9039
228480, 0.8989976, 671.8482, 754.193, 311.95197, 754.193
228600, 0.90043956, 663.5594, 762.4818, 303.66315, 762.4818
228720, 0.9019041, 655.2708, 770.7704, 295.3746, 770.7704
228840, 0.90339315, 646.9824, 779.0588, 287.08618, 779.0588
228960, 0.9049082, 638.69403, 787.34717, 278.79776, 787.34717
229080, 0.90645146, 630.40533, 795.63586, 270.50906, 795.63586
229200, 0.90802765, 622.1155, 803.9257, 262.21924, 803.9257
229320, 0.90962625, 613.82635, 812.21484, 253.93013, 812.21484
229440, 0.91125906, 605.53766, 820.50354, 245.64142, 820.50354
229560, 0.9129268, 597.2494, 828.7918, 237.35313, 828.7918
229680, 0.91463685, 588.9605, 837.0807, 229.06424, 837.0807
229800, 0.9163846, 580.6717, 845.3695, 220.77539, 845.3695
229920, 0.91817904, 572.3822, 853.659, 212.4859, 853.659
230040, 0.9200154, 564.0932, 861.948, 204.1969, 861.948
230160, 0.92189884, 555.8055, 870.2357, 195.90921, 870.2357
230280, 0.92384255, 547.51794, 878.52325, 187.62164, 878.52325
230400, 0.92584896, 539.23, 886.8112, 179.33365, 886.8112
230520, 0.8540119, 547.5183, 878.5229, 187.62195, 878.5229
230640, 0.85206676, 555.80676, 870.23444, 195.9104, 870.23444
230760, 0.85017216, 564.0964, 861.9448, 204.19998, 861.9448
230880, 0.848341, 572.38434, 853.65686, 212.48796, 853.65686
231000, 0.8465451, 580.67334, 845.36786, 220.77693, 845.36786
231120, 0.84479886, 588.9619, 837.0793, 229.06554, 837.0793
231240, 0.843098, 597.2491, 828.7921, 237.35274, 828.7921
231360, 0.8414212, 605.5379, 820.5033, 245.64154, 820.5033
231480, 0.8397867, 613.82666, 812.21454, 253.93033, 812.21454
231600, 0.83818924, 622.1145, 803.9267, 262.2182, 803.9267
231720, 0.83660996, 630.40424, 795.63696, 270.5079, 795.63696
231840, 0.83507395, 638.69257, 787.34863, 278.79623, 787.34863
231960, 0.83356476, 646.9796, 779.0616, 287.0833, 779.0616
232080, 0.8320709, 655.26764, 770.77356, 295.37134, 770.77356
232200, 0.830601, 663.5566, 762.4846, 303.6603, 762.4846
232320, 0.82916, 671.84503, 754.19617, 311.94876, 754.19617
232440, 0.82773685, 680.1337, 745.9075, 320.23743, 745.9075
232560, 0.8263326, 688.42285, 737.61835, 328.52655, 737.61835
232680, 0.82495743, 696.71014, 729.33105, 336.81387, 729.33105
232800, 0.82358074, 704.99994, 721.04126, 345.10367, 721.04126
232920, 0.82223225, 713.2896, 712.7516, 353.39334, 712.7516
233040, 0.82090163, 721.57874, 704.4625, 361.68243, 704.4625
233160, 0.8195913, 729.8661, 696.1752, 369.9698, 696.1752
233280, 0.8182808, 738.1549, 687.88635, 378.25858, 687.88635
233400, 0.8169954, 746.4425, 679.59875, 386.54617, 679.59875
233520, 0.8157101, 754.7316, 671.30963, 394.8353, 671.30963
233640, 0.8144445, 763.0205, 663.02075, 403.12418, 663.02075
233760, 0.81319183, 771.3087, 654.73254, 411.41238, 654.73254
233880, 0.8119447, 779.59735, 646.4439, 419.70102, 646.4439
234000, 0.810708, 787.8862, 638.155, 427.98993, 638.155
234120, 0.80948246, 796.1749, 629.86633, 436.27863, 629.86633
234240, 0.8082596, 804.4647, 621.57654, 444.5684, 621.57654
234360, 0.8070574, 812.75275, 613.2885, 452.8564, 613.2885
234480, 0.80585426, 821.0409, 605.00037, 461.14456, 605.00037
234600, 0.80466247, 829.3282, 596.7131, 469.43182, 596.7131
234720, 0.80347097, 837.6159, 588.42535, 477.71954, 588.42535
234840, 0.8022813, 845.90497, 580.1363, 486.0086, 580.1363
234960, 0.8011076, 854.19293, 571.8483, 494.29657, 571.8483
235080, 0.7999306, 862.4816, 563.55963, 502.58527, 563.55963
235200, 0.79876, 870.77057, 555.2707, 510.87418, 555.2707
235320, 0.7975975, 879.0587, 546.98254, 519.16235, 546.98254
235440, 0.7964362, 887.3467, 538.6946, 527.4503, 538.6946
235560, 0.7952733, 895.6353, 530.40594, 535.73895, 530.40594
235680, 0.7941129, 903.9246, 522.11664, 544.02826, 522.11664
235800, 0.79296815, 912.21155, 513.8297, 552.3152, 513.8297
235920, 0.7918092, 920.4996, 505.54172, 560.6032, 505.54172
236040, 0.7906637, 928.7859, 497.2554, 568.8895, 497.2554
236160, 0.78950095, 937.07446, 488.96686, 577.1781, 488.96686
236280, 0.7883514, 945.36224, 480.67908, 585.4659, 480.67908
236400, 0.7871947, 953.65076, 472.3906, 593.7544, 472.3906
236520, 0.7860406, 961.93915, 464.1022, 602.0428, 464.1022
236640, 0.7848883, 970.2267, 455.81467, 610.3303, 455.81467
236760, 0.78372735, 978.51483, 447.52652, 618.61847, 447.52652
236880, 0.78257006, 986.8022, 439.23917, 626.9058, 439.23917
237000, 0.7814039, 995.09, 430.95135, 635.19366, 430.95135
237120, 0.78023994, 1003.377, 422.66437, 643.48065, 422.66437
237240, 0.7790643, 1011.6648, 414.37656, 651.76843, 414.37656
237360, 0.77788603, 1019.9529, 406.0885, 660.0565, 406.0885
